style-scope src,Link to Commentor Account,Commentor,Comment Date,yt-simple-endpoint href 2,Comment,Likes,Replies
,https://www.youtube.com/@Yooorch505,@Yooorch505,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxJNd4IVnJD3Fiex2V4AaABAg,"""The saga will end""
Unless it does good at the box office",166,9 replies
https://yt3.ggpht.com/ytc/AIdro_lZbVsedRjU_AgFxvECBytm_wmBwXsIUr6bY0OG7LNmocc=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@%EC%8A%A4%EC%BD%94%ED%8B%B0%EC%8B%9C%ED%8F%B4%EB%93%9C-h5d,@스코티시폴드-h5d,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxdUKvIQx0Ln0RsgNB4AaABAg,"2019: The Saga Ends
2020: Anakin Skywalker and The High Ground - A Star Wars Story",214,4 replies
https://yt3.ggpht.com/ytc/AIdro_khzKnTAqHAYlLs0tJ50th2DOA7imaSXRvtHhQZLwlSZhs=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@jamesambrocio,@jamesambrocio,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwAWuohX4c3ilwnhsZ4AaABAg,"2019: The Saga ends

2025: I've got this great idea how the first order survives

Disney:",172,3 replies
https://yt3.ggpht.com/ytc/AIdro_nuERv1TH4RjiErxtIwio8Oo5AQDIUB6L41tlWq-vY=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@mnhb2001,@mnhb2001,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwFD4nyVv1PpRezuOB4AaABAg,"poe: we’re not alone, good people will fight if we lead them

WHERE WERE “GOOD PEOPLE” DURING CRAIT",309,16 replies
https://yt3.ggpht.com/NAeh6XKk1VoYKmHm2dqCQna_A1H2YqM0Xy1nOOCyGmdmnnIStyShmuLMHHdL5gz7-FWwgJCtzA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@HAIL_SKYFIRE,@HAIL_SKYFIRE,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxdGWJaG_kygW0OO1V4AaABAg,"Sees horse riding on a Star Destroyer

Luke: “That’s, improbable!”",363,14 replies
https://yt3.ggpht.com/ytc/AIdro_lY1BlJTVNIbWx5SxT6LwvUMS7bDsFN5cBY_K2oZVHAdi56=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Jason-sj2xm,@Jason-sj2xm,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwivuJtMMoA_u4vZC54AaABAg,"2019: The rise of Skywalker

2021: The rise of sith lord Jar Jar Binks",158,4 replies
https://yt3.ggpht.com/ytc/AIdro_ln1IEqli7tRGcS5EkdEwuuIVGpB7d-YgyRcgecIyrQODw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@paanzillar,@paanzillar,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwhtfiyjdBZSeDSp1p4AaABAg,Plot twist: this saga was all about C3PO adventure not skywalker,161,4 replies
https://yt3.ggpht.com/ytc/AIdro_nv2PztpHxhOZT3SAAJf5KqXnI4WQpvagBpgCe7dIs=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ommoDayz,@ommoDayz,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyspWQDzHmx79L6biJ4AaABAg,"2019: The Saga Ends

2020: JarJar - The key to all this",231,3 replies
https://yt3.ggpht.com/vVdjGCGrQ-dNUat1HMnTBHcCS2HrXMlqb8UZAmN3wE8Uhfxku2OXYlfB9bauXLs9YId72FMGtA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ichikaYT,@ichikaYT,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwipJB9EaUJ3wTPqu14AaABAg&pp=0gcJCSIANpG00pGi,“Confronting fear is the destiny of a Jedi” “The force will be with you always” bro that’s make me cry,130,8 replies
https://yt3.ggpht.com/KlnGHtKjqW1nFUQ5b08ACFbpUArsHxJRklfSYhXw1Qlg2VEp8BZuSg3GneLQjLdzjxn0nwVfXLw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@billybatts39,@billybatts39,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxeUMqV02Ko5gWvCC94AaABAg,"When you waited all day to hear palpatines voice:
Long Have I Waited...",112,1 reply
https://yt3.ggpht.com/6ZBk5VrqjECwstrqAuOZgUzXijhXDwE5OKY50TG0bw6FOMhTT6Cu1mxrbGwoGDqDCoHbg47lYQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Yooorch505,@Yooorch505,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxJNd4IVnJD3Fiex2V4AaABAg,"""The saga will end""
Unless it does good at the box office",166,9 replies
https://yt3.ggpht.com/ytc/AIdro_k5wqNzmwehL3Gwqdyc45VAPL91WHjZIb84iFv13tyU9do=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@kaiopiano279,@kaiopiano279,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzUu1oyxgHN2AZMtIV4AaABAg,"The villains will be two Re-created men.

The one that Snoke’s lower body and Darth maul’s upper body sewn together, and the opposite one.",198,8 replies
https://yt3.ggpht.com/ytc/AIdro_m1PACrePjRXJBue5nmJ6p-8XOHZkPjX4sxAOUhLDmWpA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@IIIopoxwtf,@IIIopoxwtf,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugzg70yKgydWEXQ_9-V4AaABAg,"2019: The Saga Ends...

2020: ...one day",141,2 replies
https://yt3.ggpht.com/ytc/AIdro_kbimJLXsTO2DjPC6u-1IDtGK5HMpInCdg8RHe9D02UXko=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@patrickpettyjr.2487,@patrickpettyjr.2487,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxYn74iKazJ3gP7IQR4AaABAg,"""A SITH LORD!?"" - Mace Windu.",139,2 replies
https://yt3.ggpht.com/KjjxxQXA9bPnsl3sSqkzZwq4i21b1QrWdAMVskv9dfQP8U2ii76lTD_gHDhFUJHe1lcNz_W9Yw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@JusoMusic,@JusoMusic,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugzbar1m_aZ2S5BZPcp4AaABAg,"""No one is ever really gone""

Palpatine: ""surprise to be sure but a welcome one""",141,1 reply
,https://www.youtube.com/@CyclonexxxIce,@CyclonexxxIce,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxHxJLfda0cJsS_n6h4AaABAg,"Riding horse-like creatures on a star destroyer. ""This is where the fun begins.""",209,14 replies
,https://www.youtube.com/@brendonrone7455,@brendonrone7455,5 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxYf36ftQBOBqfk_GF4AaABAg,"2019: the saga ends
Obi-Wan: oh I don’t think so",1.3K,16 replies
,https://www.youtube.com/@lordBob87,@lordBob87,5 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyR73lBxalFFk5Ckf54AaABAg,"2019: Star Wars: The Saga Ends
2020: Snoke Still Alive and Well: A Star Wars Story",442,8 replies
,https://www.youtube.com/@kylewelch2146,@kylewelch2146,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugy6Oy7T6xtdTG_IQlx4AaABAg,"JJ Abrams: The saga will end 

Disney: Not so fast....",120,1 reply
,https://www.youtube.com/@Phoenix-ht3to,@Phoenix-ht3to,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzTb_k2Sp4PMV_9yLR4AaABAg,"2019: The Saga Ends

2020: We are altering the deal, pray we don’t alter it any further.",768,7 replies
,https://www.youtube.com/@supamario627,@supamario627,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyYP8lvgKp1B56GFVd4AaABAg,“go for papa palpatine”,144,11 replies
,https://www.youtube.com/@coolfreshguy,@coolfreshguy,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugykk2nDqX_4F6OGvCx4AaABAg,"Rey: ""People keep telling me they know me.""







*cue Edge's theme music *",140,8 replies
,https://www.youtube.com/@Eb984-r7b,@Eb984-r7b,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugzd22lt_SfbX9Xywn14AaABAg,"2019: A saga ends

2020: HK-47 The Meatbag Chronicles",147,3 replies
,https://www.youtube.com/@JeromeStrat,@JeromeStrat,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugzs_2ywLz0B-reK1xl4AaABAg,"2019: A saga ends 

2020: The force Reawakens: a Star Wars story",163,5 replies
,https://www.youtube.com/@theconfederation,@theconfederation,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyIsdUYwLs5NKy8h_h4AaABAg,"My son: Dad i heard that palpatine was a bad guy.

Me: no son.....much worse.",168,7 replies
,https://www.youtube.com/@ToniestCello,@ToniestCello,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzkdQyl6ZmEkhztAR14AaABAg,"The amount of times Finns shouted 

“REEEEEEYYYYYYYY” Like she can actually hear him.",469,5 replies
https://yt3.ggpht.com/ytc/AIdro_nrZejKgGiOD_Q8u9Jt4xeYAc-sRX4M_upd4I_YzE0qkQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@CyclonexxxIce,@CyclonexxxIce,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxHxJLfda0cJsS_n6h4AaABAg,"Riding horse-like creatures on a star destroyer. ""This is where the fun begins.""",209,14 replies
https://yt3.ggpht.com/ytc/AIdro_kMItSpp3fLiDlBV-9V2e_DYpRmDmUSEhNd-jzkEaY16A4=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@brendonrone7455,@brendonrone7455,5 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxYf36ftQBOBqfk_GF4AaABAg,"2019: the saga ends
Obi-Wan: oh I don’t think so",1.3K,16 replies
https://yt3.ggpht.com/xKI3e5BLCbM4lxs4YcE71jewTW_AjrGwFDaAtVJUmAyMSyNasOdkEjg4UD8WDomeTOfH9Ygcjg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@lordBob87,@lordBob87,5 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyR73lBxalFFk5Ckf54AaABAg,"2019: Star Wars: The Saga Ends
2020: Snoke Still Alive and Well: A Star Wars Story",442,8 replies
https://yt3.ggpht.com/ytc/AIdro_l4OY4CGFlk82dMmzTIjZNvYbOZIcqQXO8aXSXjt8g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@kylewelch2146,@kylewelch2146,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugy6Oy7T6xtdTG_IQlx4AaABAg,"JJ Abrams: The saga will end 

Disney: Not so fast....",120,1 reply
https://yt3.ggpht.com/nTHQZl8kFGzO738i0w6mx-tljE35Fj7wBzlGBK9_7Y5RkJ1NpEoT8lArxzh3q9Tg1TYcbrS3BQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Phoenix-ht3to,@Phoenix-ht3to,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzTb_k2Sp4PMV_9yLR4AaABAg,"2019: The Saga Ends

2020: We are altering the deal, pray we don’t alter it any further.",768,7 replies
https://yt3.ggpht.com/DmhRnl68i749pv56kQwKsXkicWSq8aiic_FvxkUEwkbpGgcv2onXCg5TRSgrfrCUTKohkkhX9Ds=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@supamario627,@supamario627,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyYP8lvgKp1B56GFVd4AaABAg,“go for papa palpatine”,144,11 replies
https://yt3.ggpht.com/ytc/AIdro_kzLozt69ABO3zQeaqiUZGMp07Mjqb91w-m2pGEepWbVA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@coolfreshguy,@coolfreshguy,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugykk2nDqX_4F6OGvCx4AaABAg,"Rey: ""People keep telling me they know me.""







*cue Edge's theme music *",140,8 replies
https://yt3.ggpht.com/ytc/AIdro_nrz4_KITW1TXwOeOUMhYbsk95ivlPst8SInz_u8eY=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Eb984-r7b,@Eb984-r7b,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugzd22lt_SfbX9Xywn14AaABAg,"2019: A saga ends

2020: HK-47 The Meatbag Chronicles",147,3 replies
https://yt3.ggpht.com/ytc/AIdro_n3JWVCzQ2uQE4v3yPW7jRPerkYUK098ILd_rXhqt4-l1o=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@JeromeStrat,@JeromeStrat,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugzs_2ywLz0B-reK1xl4AaABAg,"2019: A saga ends 

2020: The force Reawakens: a Star Wars story",163,5 replies
https://yt3.ggpht.com/9Yp6RhPEhih6C-0qfmVSlrl6cZSKLofWMX2rQr9gL2qtuVvMQZVpfY-oA-hqW4QMXe97UScVCg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@theconfederation,@theconfederation,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyIsdUYwLs5NKy8h_h4AaABAg,"My son: Dad i heard that palpatine was a bad guy.

Me: no son.....much worse.",168,7 replies
https://yt3.ggpht.com/ytc/AIdro_meuoA8A4Tg5KLIh_xqe-ObgpJLgBUo_J4Vo84D9Rtl9Q=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ToniestCello,@ToniestCello,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzkdQyl6ZmEkhztAR14AaABAg,"The amount of times Finns shouted 

“REEEEEEYYYYYYYY” Like she can actually hear him.",469,5 replies
https://yt3.ggpht.com/ytc/AIdro_l7AYlF8wn9IZ8Qs3HNptnLByjk7jnpZLxUKUoJTGCnZg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@exponent2316,@exponent2316,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzbTPLwBk1gJ_ZhCO54AaABAg,"2019: The Saga will end
2020: I love Democracy, a Star Wars story",116,1 reply
https://yt3.ggpht.com/ytc/AIdro_mR34dgPP8HyaiefnfPdEvtps3rf0-xD-rCZB3M9Rbdxw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@slacke1349,@slacke1349,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwAHIoEVHAGi1BfBJ94AaABAg,"2019: saga ends


2020: jar jar Binks a star wars stroy",148,1 reply
https://yt3.ggpht.com/Z5K8Os8JWc9j7VQFc2k640liIfkpk7cie5iSURsUymvMd7l09yKjCu-udBUoslwV2ccwfyapUg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@darkspxder,@darkspxder,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwXE3xeGYwCtcOOu2x4AaABAg,Should have been “Star Wars: The Rise of Palpatine”,179,4 replies
https://yt3.ggpht.com/ytc/AIdro_lv2QQC5YTFXhdhRcK0MF_heJQT47xXROtlKKp9EEE=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Paul909ification,@Paul909ification,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyluuxWJ58nA1En_E14AaABAg,"Rise of Skywalker: Ends the saga

The Clone Wars: Completes the saga...",126,2 replies
,https://www.youtube.com/@SuperheroBuzz,@SuperheroBuzz,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugyp1bXj5H8bIsHrS714AaABAg,Next up:,270,5 replies
,https://www.youtube.com/@gigagaming9630,@gigagaming9630,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugzha4u2LpxR7EfqIyR4AaABAg&pp=0gcJCSIANpG00pGi,Not gonna lie I’m only here for,238,3 replies
,https://www.youtube.com/@onatdolekoglu,@onatdolekoglu,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyUm_ZwSgVm6CZduFB4AaABAg,"2019: The saga ends.

2020: There is another.",315,15 replies
,https://www.youtube.com/@preetimalviya6730,@preetimalviya6730,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxjQGz6H5SnrOdL4kt4AaABAg,"Me: oh ok the saga finally ends
Lucasarts:",182,3 replies
,https://www.youtube.com/@ashdurden4352,@ashdurden4352,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwykhGuBOAbMV5plWR4AaABAg,"2019: the saga ends

2020: Broomboy: A StarWars Story",294,4 replies
,https://www.youtube.com/@ivemahneau,@ivemahneau,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugwng73Ad7APiWflStV4AaABAg,"10% comments are about everything except ""the saga ends"" joke
-
90% comments are jokes about ""the saga ends"" joke",241,4 replies
,https://www.youtube.com/@DarkWingDuck703,@DarkWingDuck703,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyiscAv6mzmgvSJ9Qd4AaABAg,"2019: Star Wars ends

2020: Star Wars: New beginnings",742,8 replies
,https://www.youtube.com/@optimusprimus89,@optimusprimus89,5 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgySb8rPPohUMDz-rgl4AaABAg&pp=0gcJCSIANpG00pGi,"2019: the saga ends. 

2020: Star Trek: a Star Wars Story",138,5 replies
,https://www.youtube.com/@Johndoe-pr6si,@Johndoe-pr6si,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugwf5uhpJtzk4VTtWvN4AaABAg,This movie needs to be 10hours long in order to answer all the questions about the previous 2 movies and character developments lol,735,20 replies
,https://www.youtube.com/@zeppelinl6275,@zeppelinl6275,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzyYeacjuKyTi0spQR4AaABAg,"Disney: ""Come on guys this is the last Star Wars ever. EE-VERRR.""
Disney then makes 1.5 billion. ""Ok well a Chewbacca trilogy perhaps isn't out of the question""",111,6 replies
https://yt3.ggpht.com/ytc/AIdro_lW_PfG4do8IwRKPhAsM4kv0f3C4KSS7_kdbXVLplMDmcE=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@SuperheroBuzz,@SuperheroBuzz,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugyp1bXj5H8bIsHrS714AaABAg,Next up:,270,5 replies
https://yt3.ggpht.com/BeyppKjezkcciz4vYx6tr9lN3zhAImNx0qO96oGgyqfEnIp-3qjMjnZtdPS-EylQPnyYGAV1dQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@gigagaming9630,@gigagaming9630,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugzha4u2LpxR7EfqIyR4AaABAg&pp=0gcJCSIANpG00pGi,Not gonna lie I’m only here for,238,3 replies
https://yt3.ggpht.com/IfYpoZSsd6wYgyTS_i2PJgqGdRsB1vtq41t4KTFYUV0CMfZMEds6RLoIhnQk8w9LhhVf5UsI=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@onatdolekoglu,@onatdolekoglu,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyUm_ZwSgVm6CZduFB4AaABAg,"2019: The saga ends.

2020: There is another.",315,15 replies
https://yt3.ggpht.com/ytc/AIdro_l7MKmX04elWAS5T2KDgvkNNZoNB9nerEEiH2bBz_XrxTw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@preetimalviya6730,@preetimalviya6730,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxjQGz6H5SnrOdL4kt4AaABAg,"Me: oh ok the saga finally ends
Lucasarts:",182,3 replies
https://yt3.ggpht.com/ytc/AIdro_m02xfKUUn9m-tiHNwauH1aLQty4pl1b6BgPBM--SU=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ashdurden4352,@ashdurden4352,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwykhGuBOAbMV5plWR4AaABAg,"2019: the saga ends

2020: Broomboy: A StarWars Story",294,4 replies
https://yt3.ggpht.com/ytc/AIdro_mIMODki_brDA6OUl8VtwDwX2Snro7nqMOQh4Fz1h_Am6V3Hzi45MmxNUuaFI4TaLPuVQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ivemahneau,@ivemahneau,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugwng73Ad7APiWflStV4AaABAg,"10% comments are about everything except ""the saga ends"" joke
-
90% comments are jokes about ""the saga ends"" joke",241,4 replies
https://yt3.ggpht.com/a58bDyEznfprJ0jr6eBmpiKVF-_zt4oPlRrGWxktA-rZL4lWiCRIp1tHBJrMBvTC5216GVhK=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@DarkWingDuck703,@DarkWingDuck703,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyiscAv6mzmgvSJ9Qd4AaABAg,"2019: Star Wars ends

2020: Star Wars: New beginnings",742,8 replies
https://yt3.ggpht.com/ytc/AIdro_koL0gv-WnWleWz8eN7M9bXJDyeX1i5l4s0H_7yYa043jU=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@optimusprimus89,@optimusprimus89,5 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgySb8rPPohUMDz-rgl4AaABAg&pp=0gcJCSIANpG00pGi,"2019: the saga ends. 

2020: Star Trek: a Star Wars Story",138,5 replies
https://yt3.ggpht.com/t7qNgVfpMCKcBr3_lczK08tAXwwHKSixDV-u1pfJHYugNeQk4OidXoHYK2BagauGstjHiZlb=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Johndoe-pr6si,@Johndoe-pr6si,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugwf5uhpJtzk4VTtWvN4AaABAg,This movie needs to be 10hours long in order to answer all the questions about the previous 2 movies and character developments lol,735,20 replies
https://yt3.ggpht.com/ytc/AIdro_kQ3C-6UIAP5KwlEwrvzid8DUKdry0Y6VJFPFdlCe2HqKq4=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@zeppelinl6275,@zeppelinl6275,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzyYeacjuKyTi0spQR4AaABAg,"Disney: ""Come on guys this is the last Star Wars ever. EE-VERRR.""
Disney then makes 1.5 billion. ""Ok well a Chewbacca trilogy perhaps isn't out of the question""",111,6 replies
https://yt3.ggpht.com/ytc/AIdro_nySW-vEV9WkJu04xmkiXXO-z3dJizGZyq5npSOu1Vhni0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@brucie5574,@brucie5574,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugz1JUSrPMrzTkCLwfd4AaABAg,"2019: the saga will end

2020: Jar Jar Binks: A Star Wars sith story",1.7K,9 replies
https://yt3.ggpht.com/ytc/AIdro_n2tHFkTb3plS1I4PNrshBAnftEaIifIcZqslS7hlKWPvs=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@JohnnyD200,@JohnnyD200,5 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwbOZeuJ5sjW6j4kwh4AaABAg,"2019: the saga will end 

2020: Sand: A Star Wars story",1.4K,18 replies
https://yt3.ggpht.com/ytc/AIdro_ns28EDD3VHFTpxkE0aMZTga7TF61R2nrJRYFj0POs=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@LOOKOUTTOWERS254,@LOOKOUTTOWERS254,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxE15IbK6wl7Pnp4W54AaABAg,"2019: this is a cool format
2020: wow this got annoying",147,4 replies
https://yt3.ggpht.com/_YBJTkPFqWoPGw_9v5mLmvPDwS6NGV1oT3DTyEoc810wbgKGEDY0w1Obw7VkYCC52-aAUsRKLs4=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@_nishantj_,@_nishantj_,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzJNCEfA6BTZyZ9n894AaABAg,"It's 2019, and it is the end of the star wars sequel saga. 
It's also the end of meaningful comments.",126,3 replies
,https://www.youtube.com/@raps8610,@raps8610,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxwljF7ugWW31xw_QN4AaABAg,look on the right side behind the Falcon its the Ghost from Star Wars Rebels,171,10 replies
,https://www.youtube.com/@TrustAlpha,@TrustAlpha,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugy5Cxrs6tEpAGnXcAp4AaABAg,Seems like the Ghost is still around,121,4 replies
,https://www.youtube.com/@Ren722,@Ren722,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxjV8JM3wSTFY3IwNl4AaABAg,"2019: 

2020: Binks: A Star Wars Story",325,8 replies
,https://www.youtube.com/@WhoWereTheDancingIsraelis,@WhoWereTheDancingIsraelis,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxffALhSQJ8CxpAwh94AaABAg,"2019: The Saga Will End
2020: Baby Yoda's Day Out",916,5 replies
,https://www.youtube.com/@hannahwilson6395,@hannahwilson6395,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxUCvIrR5L1GAwSrYV4AaABAg,"2019: end of story
2020: Star Wars: the story continues",281,6 replies
,https://www.youtube.com/@Lalo_Runs,@Lalo_Runs,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyE87fxadY2mb34UDx4AaABAg,"2019: The End of a Saga
2020: Misa Misa: A Star Wars Story",137,2 replies
,https://www.youtube.com/@sonicxrich0789,@sonicxrich0789,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzX5bu67ZyTDT2f1iV4AaABAg,"Star Wars Saga:

· Invasion of Naboo (32 BBY–22 BBY)
  - (May 19, 1999) 

· Clone Wars (22 BBY–19 BBY)
  - (May 16, 2002) 
  – (August 15, 2008) 
  – (October 3, 2008- ) - Seasons 1-7 
  - (May 19, 2005)

· Early rebellion against the Galactic Empire (19 BBY–0 BBY)
  – (July 2020 - ????) - Seasons 
  – (May 25, 2018) 
  – (October 3, 2014 - March 5, 2018) - Seasons 1-4 
  – (???? - ????) - Seasons
  – (December 16, 2016) 

· Galactic Civil War (0 BBY–5 ABY)
  - (May 25, 1977) 
  - (May 21, 1980) 
  - (May 25, 1983)

· Cold War (5 ABY–34 ABY) 
  – (November 12, 2019 - ????) – Seasons 
  – (October 7, 2018 - March 17, 2019) - Season 1
  - (December 18, 2015)
  - (December 15, 2017)

· First Order–Resistance War (35 ABY–)
  – (October 6, 2019 - 2020) - Season 2
  - (December 20, 2019)

· ???? (?? ABY–?? ABY)
  – (December 16, 2022)
  – (December 20, 2024)
  – (December 18, 2026)",273,16 replies
